,id,date,rating,views,like,title,text
1119,5,qlxkals***예매자,2022.01.06,조회 81,"공감 0
공감하기",보는 것만으로도 재밌고 신난다!,"네 맞아요.. 별기대없이 보러갔고 유투브에서 윌파워 하나보고 갔습니다
그런데... 너무재밌자나요ㅠㅠㅠㅠㅠ
처음부터 끝까지 권선징악없이도(?) 유쾌하고 재밌습니다ㅠㅠ
뮤지컬을 사랑하는 사람은 무조권 봐야합니다!!!
앙상블 탭댄스 대사 노래 다 위트있고 재밌어요ㅠㅠ
즐겁고! 유쾌하고! 신나고! 행복한!!! 썸로보세요!!"
1120,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1121,5,lotu***예매자,2022.01.06,조회 88,"공감 1
공감하기",흥얼거리며 나오게 하는 중독성있는 넘버들,처음 양요섭 배우를 유니버설에서 만나서 오랜만에 다시 이곳에서 공연하는 모습을 보니 감회가 새롭다. 실력이 일취월장해서인지 이제는 뮤지컬 무대에서는 오롯이 뮤지컬 배우로서의 모습만 보인다. 찌질하거나 자아도취적인 성격인 두 주인공이 매력적일 수 있도록 하는 것은 오롯이 주연을 맡은 두 배우의 몫인 것 같다. 중독성 있는 넘버 덕에 즐겁고 코믹한 소동극같은 작품의 줄거리에 연말을 즐겁게 보낼 수 잇었다 최소한 한 번 이상은 더 볼 것 같다
1122,5,rimes***예매자,2022.01.06,조회 93,"공감 1
공감하기",새해는 닉과 셰익스피어와 함께??,"양요섭 뮤지컬을 직접 보고 싶어서 예매대기로 어렵게 티켓을 구하고 시간이 애매해 점심도 못 먹고 갔다 ㅠㅠ 양요섭 실력은 말모..셰익스피어 역 서경수님이나 닉 부인의 이채민님도 정말 성량이 좋아서 보는 내내 잘 즐길 수 잇엇습니당
근데 내용이..ㅋㅋㅋㅋㅋㅋ 터무늬 없고 고구마 백개 먹은 것 같았지만 웃겼습니닼ㅋ

★가장 좋았던 점 : 무대연출이 너무 좋고 배우 분들 하나하나가 탭댄스를 기가 막히게 추시는 걸 보고 그 노력을 가늠할 수 있었습니다! 황홀한 무대와 춤, 배우들의 폭풍성량 잘 보았습니다 ㅎㅎ

중간에 인터미션때 뭐라도 먹으려고 근처 편의점 갔는데 구매하니 5분남았...ㅋㅋㅋㅋ꼭 밥먹고 가셔유..
어린이대공원 바로 옆, 아차산역 바로 앞이라 가기도 편함!"
1123,2,kingc***예매자,2022.01.06,조회 325,"공감 1
공감하기",아쉬웠던 뮤지컬,"관객들 평가가 매우 좋았기에,
기대가 매우 컸던 뮤지컬이었으나,
주인공이 노스트라다무스를 처음 만난 장면 이후,
지루함이 중간중간 지속되었고,

불필요한 장면을 길게 연출하여
지루함을 증폭시켰음.

이게 정말 브로드웨이 라이센스 뮤지컬이 맞는지
보면서 의문을 갖게 되었음.

더 재미있게 할 수 있었을텐데,
아쉬움이 많았음.

배우들은 역량들이 매우 훌륭했음.
다만 주인공 목소리가 합창시 파묻히는 반면,
세익스피어 역할 배우는 합창시에도 자신의 목소리가
충분히 전달되어 그중 나았음

전반적으로 아쉬움이 남는 뮤지컬이었음."
1124,5,hyun901***예매자,2022.01.06,조회 68,"공감 0
공감하기",유쾌하고 재밌는 최고의 공연,"양요섭 닉바텀의 연기는 정말 환상적이에요!

한번 더 보러가려구요&#128578;

재밌는 뮤지컬 보고싶은 분들께 강력추천합니다"
1125,5,shinmj1***예매자,2022.01.06,조회 95,"공감 0
공감하기",오랜만에 돈이 안아까운 뮤지컬,처음에는 그 전 스케줄때매 살짝 피곤해서 자면 어떡하지라고 걱정을 했는데 보다보니 스토리도 재밌는스토리고 특히 배우분들이 연기를 잘하셔서 더 몰입감있게 본것 같아요 코믹한 부분이 많아서 너무 재밌게 봤던것 같아요 힐링도 됬고요 강추입니다!!
1126,4,frog***예매자,2022.01.06,조회 92,"공감 0
공감하기",썸씽로튼&#127859;&#127813;,재미있고 공연중간중간 웃음포인트가 있어요ㅎㅎ
1127,4,omi***예매자,2022.01.06,조회 119,"공감 0
공감하기",다음에는 꼭 앞 자리에서,뮤지컬 전반적으로 노래들도 좋았고 퍼포먼스도 좋았는데 조그 지루한 부분과 과힌 설정만 없애면 훨씬 더 좋을 것 같아요
1128,4,dmlwjd7***예매자,2022.01.05,조회 90,"공감 0
공감하기",기발한 상상에서 시작한 뮤우지컬-,"2막에서 극 중 극을 다루다 보니, 정신이 없었지만....재밌게 잘 봤습니다!
위일~파워! 웰컴투더르네상스~
넘버가 계속 들리네요 중독성있어요!"
1129,3,njoy0***예매자,2022.01.05,조회 196,"공감 0
공감하기",가볍게 보는 극!,"아이들이랑 보면 좋을 것 같았고, 공연장도 아이들이 오면 즐거워 할 것 같았어요. 내용은 좀 정신없고 산만했고 넘버 몇개가 기억에 남습니다."
1130,4,ak***예매자,2022.01.05,조회 92,"공감 0
공감하기",좋아요,정말 재미있어요
1131,4,ak***예매자,2022.01.05,조회 76,"공감 0
공감하기",최고에요,뮤지컬을 사랑한다면 썸씽로튼도 사랑할 수 밖에 없어요.
1132,5,littlest***예매자,2022.01.05,조회 71,"공감 0
공감하기",연말연초에 딱 어울리는 공연이었어요,"웃음으로 재충전할 수 있었어요.
에너지 뿜뿜 느껴지는 뮤지컬 잘 보았습니다 :)"
1133,5,frypa***예매자,2022.01.05,조회 67,"공감 0
공감하기",재밌어요1,서경수배우님 너무 웃기네요 ㅠㅠㅠ
1134,5,fhwnq***예매자,2022.01.05,조회 63,"공감 0
공감하기",유쾌하고 즐거운 썸씽로튼,"세번째 봤는데 새해 첫 뮤지컬로 이만한게 없었어요!
재밌고 유쾌하고 그안에 따뜻함도 있는 썸씽로튼 꼭 시즌 끝나기전에 다들 봤으면 해요!"
1135,5,ly9***예매자,2022.01.05,조회 76,"공감 0
공감하기",내적댄스를 추게 만드는 작품이였어요,진짜 최고의 무대였습니다ㅠㅠ
1136,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1137,5,die***예매자,2022.01.05,조회 50,"공감 0
공감하기",신나고 유쾌한,"ㅋㅋㅋㄱㅋㅋㅋㅋㄱㄱㅋㄱㄱㅋㄱ
이렇게나 많은 뮤지컬을 담을수있다니ㄱㅋㅋㅋ"
1138,5,yes***예매자,2022.01.04,조회 50,"공감 0
공감하기",재밌었어요,썸씽로튼 너무 재밌었어요.다른배우님으로도 보러가고싶어요 :)
1139,5,j_c***예매자,2022.01.04,조회 58,"공감 0
공감하기",행복한 뮤지컬,최고예요!
1140,4,dongeun1***예매자,2022.01.04,조회 82,"공감 0
공감하기",기분좋아지는뮤지컬!,"1막 진짜 뮤지컬의 정석인듯 ㅋㅋㅋ
정원영배우님 너무재밌어요"
1141,5,920hyun***예매자,2022.01.04,조회 66,"공감 0
공감하기",재밌어요,재밌어요
1142,5,realr***예매자,2022.01.04,조회 103,"공감 0
공감하기",내한공연으로 보고 2번째로 관람,내한공연으로 봐서 이미 내용을 다 알고 다시 봤지만 역시나 좋은 작품입니다. 뮤덕이라면 꼭 봐야할 작품이라고 생각해요.
1143,5,emily***예매자,2022.01.03,조회 146,"공감 0
공감하기",최고의 양요섭+서경수 조합,이 조합을 제가 살면서 볼 수 있다니 진짜.. 꿈만 같아요...... 확실히 회차가 지날수록 배우분들의 연기가 점점 자연스러워지면서 노래 기량 발휘도 날이 갈수록 최고예요! 너무 재밌었어요 또 보러 갈래요 ㅜㅜㅜ
1144,5,dongl***예매자,2022.01.03,조회 82,"공감 0
공감하기",새해 첫날부터 유쾌하고 재밌는 공연,"새해 첫날부터 유쾌하고 재밌는 공연 덕분에
기분이 즐거웠습니다~
적절한 패러디와 애드라브들이 보는 재미가 있고
새해 첫날에 대한 적절한 센스 애드리브가 돋보였던
즐거운 시간이었습니다~!
두번째 예매해논 날짜만 손꼽아 기다립니다~!"
1145,5,dongl***예매자,2022.01.03,조회 63,"공감 0
공감하기",유쾌한 뮤지컬~,"패러디에 패러디에 패러디를 더한
유쾌한 극이예요~!
새해 첫날부터 기본좋게 에너지 넘치는 극을 보고왔네요~!
특히 정원영 배우님 애드립에 배꼽빠지는 줄 알았어요~
너무 잼있고 다음 예매일까지 목빠지게 기다릴거 같아요~~"
1146,4,njoy0***예매자,2022.01.03,조회 103,"공감 0
공감하기",가볍게 보기는 괜찮은 극!,유쾌하고 즐거운 분위기라 가볍게 즐기기엔 좋은 것 같습니다.
1147,5,migyoun***예매자,2022.01.03,조회 87,"공감 0
공감하기",가볍게 보기 좋은 뮤지컬!,"공연 전 미리 노래만 들었을 땐 으잉.. 했는데 막상 공연을 보니 너무 재미있었어요!!
다양한 공연이나 문학을 읽어보신 분들이라면 더 재밌게 보실 수 있으실 것 같아요.
자리 때문인지는 모르겠으나.. 소리가 조금 크거나, 대사가 빠르면 무슨 말인지 알아들을 수 없었던건 아쉽습니다..
그래도 제가 본 캐스팅에 배역들이 다 너무 잘 어울렸고, 웃음 포인트가 많아 좋았어요"
1148,5,moon070***예매자,2022.01.03,조회 93,"공감 0
공감하기",셰익스피어,너무 싫어 셰익스피어
1149,5,moon070***예매자,2022.01.03,조회 77,"공감 0
공감하기",엄엄엄,"오믈릿
엄엄엄
오믈릿"
1150,5,angergir***예매자,2022.01.03,조회 65,"공감 0
공감하기",어머 정말 즐거운 공연~~~~,ㅎ하호호호 웃느라 정신 없었네요
1151,5,di03***예매자,2022.01.03,조회 60,"공감 0
공감하기",21년 마지막 뮤지컬,재밌게 잘 봤습니다 :)
1152,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1153,5,eggkyb1***예매자,2022.01.03,조회 45,"공감 0
공감하기",재밌었어요,재밌었어요!!
1154,5,bluelea***예매자,2022.01.03,조회 43,"공감 0
공감하기",최고였어요,재밌게 잘 봤습니다
1155,4,kayong0***예매자,2022.01.03,조회 78,"공감 0
공감하기",나름 좋았습니다~,"보러 가기 전에 리뷰를 봤을 때 대부분이 대사가 잘 안 들린다고 하더라고요?
제 자리가 앞자리임에도 불구하고 확실히 잘 안 들렸어요....
뭔가 웅웅댄다랄까요? 앙상블은 더더욱 안 들렸고요...
일단 그것만 빼면 나쁘진 않았어요~

내용도 참신했고, 넘버도 나쁘지 않았고~
나름 좋았습니다ㅋㅋㅋ"
1156,5,jisuda***예매자,2022.01.03,조회 96,"공감 0
공감하기",닉 바텀이 너무 귀여워요,셰익스피어도 매력 넘쳐요
1157,5,jisuda***예매자,2022.01.03,조회 47,"공감 0
공감하기",재밌게 보고 왔어요,이 페어로 또 보고 싶은데 티켓이 없네요 ㅠㅠ
1158,5,jisuda***예매자,2022.01.03,조회 44,"공감 0
공감하기",유쾌한 공연,배우분들 하나하나 매력 있고 재미있었습니다
1159,5,annieno***예매자,2022.01.03,조회 36,"공감 0
공감하기",정말 재밌었어요!,"시작부터 신나는 넘버로 시작해서 기분 좋더라구요~
내용도 재밌고 은근히 터지는 순간이 많아서 계속 웃으면서 봤습니다.
배우님들 애드리브 너무 웃겨요. 특히 노스트라다무스역 하시는 정원영 배우님 애드리브 하실때마다 터졌어요 ㅋㅋㅋ
중간중간 봤던, 혹은 못 봤지만 유명한 뮤지컬 장면과 넘버들이 나와서 재밌었어요!
''뮤지컬'' 넘버할때 그 뒤에 나오는 화려한 무대도 너무 이뻤어요!
정말 재밌게 봤습니다!"
1160,5,mrjw***예매자,2022.01.03,조회 36,"공감 0
공감하기",행복해지는 극,"모든 캐스트 앙상블 배우님들 모두 훌륭했습니다.
신년에 좋은 기운 받았습니다. 감사해요"
1161,5,oob8***예매자,2022.01.03,조회 46,"공감 0
공감하기",엄훠..이건 봐야해..!!,"진짜 재미없고 지루하다고 생각이 드는 부분이 한~~번도 없어여
모든 배우들 연기가 재밌었고 제가 본 뮤지컬 중에 가장 재밌었던 것 같아여
뮤지컬 썸씽로튼 !! 추천함미다 추천 !!"
1162,5,nam***예매자,2022.01.03,조회 42,"공감 0
공감하기",볼수록 재밌고 계속 보고 싶은 극,"서경수 윌 날이갈수록 끼가 늘어나는거 같아요 ,, 매력있어
양닉도 생각보다 잘하고
장원영 노스트라다무스가 진짜 재밌네요 또 보고 싶어요"
1163,5,natalie0***예매자,2022.01.03,조회 82,"공감 1
공감하기",12/30 저녁공연,"썸씽로튼이라고 처음 들어보는 작품이라 일부러 아무 정보 없이 갔어요.
평일 7:30공연에서 코로나로 7시로 당겨졌는데 퇴근하고 갔더니 촉박하더라구요.
체온체크하고 티켓수령하고나니 캐스팅보드 줄이 길어서 사진을 못찍었어요.
작품은 재밌었습니다. 몇몇 드립들이 최신버전과 고전 작품 패러디로 섞여있었는데 주변 관람객이 좀 연령대가 어려서 그런지 몇 개는 이해 못하고 나만 웃는 느낌이었지만...ㅎㅎ 스토리,구성,음악 다 좋았어요.
사실 주연 배우 양요섭님때문에 관람하긴 했는데 다른 배우분들, 앙상블들 굉장히 인상적인 연기들이 좋았어요. (동생 나이젤과 비아의 시낭송 부분은 좀 아쉬웠어요. 배우가 쑥스러워서 빨리 해버려는 느낌...? 노린건가...)
그리고 셰익스피어 분한 서경수 배우님 캐릭터와 연기 매우 인상적이었습니다. 남경주 배우님이야 말할 필요도 없죠. ㅎ
유니버셜극장이 별로 크지 않아서 2층자리도 괜찮을 줄 알았는데 작품이 끝나고 나니 1층에서 재관람 해야겠단 생각이 많이 들어요. 노스트라다무스랑 셰익스피어님 드립 칠 때 표정을 자세히 보고 싶거든요.
다음 양요섭 배우님 출연회차 티켓팅은 꼭 1층으로 성공하길 바래봅니다."
1164,5,gllal***예매자,2022.01.03,조회 33,"공감 0
공감하기",재밌네요,또보고싶네요 재밌어요
1165,5,leejino***예매자,2022.01.03,조회 32,"공감 0
공감하기",재밌는공연,배우들 연기와 노래 모두 완벽그자체고 재밌게 보고왔어요
1166,5,ldh991***예매자,2022.01.03,조회 31,"공감 0
공감하기",재미있었어요!,믿고 보는 썸씽로튼! 너무 재미있었어요
1167,5,linaa1***예매자,2022.01.03,조회 38,"공감 0
공감하기",짱씽로튼,엄마를 보여드렸는데 너무너무 좋아하셨습니다 엄마도 인정한 뮤지컬 썸씽로튼 너무 좋아요
1168,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1169,5,linaa1***예매자,2022.01.03,조회 36,"공감 0
공감하기",짱씽로튼,진짜 기다리고 기다려서 1년만에 본 극인데 정말 너무 좋았습니다. 벌써 또 보고 싶어요
1170,5,kdyoung1***예매자,2022.01.03,조회 50,"공감 0
공감하기",생각이상,으로괜찮
1171,5,mip***예매자,2022.01.03,조회 31,"공감 0
공감하기",재밌어요,재밌어요
1172,5,ppang***예매자,2022.01.03,조회 44,"공감 0
공감하기",생생한 캐릭터들이 극의 재미를 극대화시켜주는 극입니다.,"너무나도 유쾌한 극이라
한해 만에 다시 극이 올라와서 반가웠습니다.

라이센스 극은
번역이 잘 되지 않으면 어색한 지점이 많은데...
작년 초연에 봤을 땐 번안이 너무 잘 돼서 감탄했는데...
그런 측면에서
이번 시즌엔 아쉬운 부분이 좀 있습니다.
혐오를 지양하는 것은 좋지만
과도하게 신경쓴 게 아닐까 하는 생각이 들어서요.

그럼에도
캐릭터들이 살아있고
넘버가 신이나서...
자꾸 보고싶어지네요."
1173,5,aibamas***예매자,2022.01.03,조회 66,"공감 0
공감하기",초연보다 더 친절해진 것 같은 재연,"초연을 봤을때는 개인적으로는 아직 보지못한 극의 패러디도 많아서 그랬는지 약간 덜 다듬어진 느낌도 있었어요!
그럼에도 불구하고 썸씽로튼은 마냥 신나고 좋은 극이었는데
이번 재연은 (그 사이에 제가 많은 극들을 보고와서 그런것도 있지만) 패러디와 관련 애드립들이 물흐르듯 너무 자연스럽게 흘러가더라구요!
그래서 더 친절해진 느낌을 받았습니다!
정말 가족들 친구들 뮤지컬을 좋아하는 사람도 본 적 없는 사람도 영업해서 함께 보고싶은 신나는 극입니다♡"
1174,5,kne0***예매자,2022.01.03,조회 40,"공감 0
공감하기",최고의 뮤지컬이었습니다.,"뮤지컬 덕후도, 일반인도, 뮤지컬에 대해 공부하고 싶은 사람도
모두 재미있게 볼 수 있을 뮤지컬입니디
재관람의사있어요 썸씽로튼 파이팅!
서경수 배우님 윌파워 최고였습니다."
1175,5,6***예매자,2022.01.03,조회 41,"공감 0
공감하기",서경수 잘생겨따 !,멋있어여 ㅠ
1176,4,porkl***예매자,2022.01.03,조회 112,"공감 0
공감하기",가사 왜 바꿨는지 모르겠어요,오조오억을 끝없는으로 바꾸니까 리듬감이 안 살아요 레 모지라블도 너무 이상해요
1177,5,wltn5***예매자,2022.01.03,조회 36,"공감 0
공감하기",유쾌한 분위기가 좋았어요,배우님들의 연기 다 좋습니다. 윤지성 셰익스피어 연기도 너무 좋네요
1178,5,rukaw***예매자,2022.01.03,조회 35,"공감 0
공감하기",추천합니다!,"양닉, 순종나이젤, 경수 셰익스피어 당신들은 최고입니다!"
1179,4,end1***예매자,2022.01.03,조회 53,"공감 0
공감하기",잘생겼다!!!!,"서경수!!!!!!

윌~! 파워!!"
1180,3,yhs06***예매자,2022.01.03,조회 117,"공감 0
공감하기",사억사턴 머하는 ㅋㅋㅋ,"짐자 실망입니다
배우의 태도와 노래오ㅓ는 무관하게 제작사에 심히 실망스럽네요"
1181,5,qorwltn0***예매자,2022.01.03,조회 37,"공감 0
공감하기",썸씽로튼,이것이 뮤지컬이다
1182,3,rewhe***예매자,2022.01.03,조회 98,"공감 0
공감하기",다시 볼 수 있어 반가웠어요,"자리가 별로였지만 작품이 다 했네요.
흑사병~을 코로나 로 바꿔서 싱어롱 허밍 데이 한 번 합시다^^"
1183,5,ladyd***예매자,2022.01.03,조회 30,"공감 0
공감하기",재미있습니다,보는 내내 계속 웃으면서 즐겁게봤어요
1184,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1185,5,yeonjeong1***예매자,2022.01.03,조회 33,"공감 0
공감하기",썸씽로튼,"연말+새해 뮤지컬로 딱인 썸씽로튼
뮤지컬을 많이 본 사람이라면 더 재밌게 볼 수 있을 것 같다!
패러디 하나하나 찾아보는 재미가 있다
이충주닉과 서경수윌의 케미가 좋다
탭댄스도 너무 즐겁고 앙상블이 다 너무너무 잘 한다
또 보고싶다 너무 즐거운 뮤지컬이다"
1186,5,tb***예매자,2022.01.03,조회 46,"공감 0
공감하기",바텀은 이제 정상으로!,썸씽로튼도 정상으로!
1187,5,bluegr***예매자,2022.01.03,조회 31,"공감 0
공감하기",너무재밌었어요,처음보는데 너무 재밌었어요!!
1188,5,pulcherri***예매자,2022.01.03,조회 29,"공감 0
공감하기",완전 재밌어요,진짜 너무너무 재밌고 신나요 !!
1189,5,tkdgm***예매자,2022.01.03,조회 28,"공감 0
공감하기",강추,밝고 신나고 재밌고
1190,5,tkdgm***예매자,2022.01.03,조회 30,"공감 0
공감하기",새해첫뮤지컬,완벽한 선택이었어요! 공연내내 같이 춤추고 소리지르고싶은거 참느라 죽을뻔했어요
1191,5,maysun0***예매자,2022.01.03,조회 25,"공감 0
공감하기",썸씽로튼,이번에 처음 보는 극이었지만 너무 재미있게 잘 봤어요 적극 추천합니다 꼭 보세요
1192,5,maysun0***예매자,2022.01.03,조회 27,"공감 0
공감하기",썸씽로튼,너무 유쾌하고 재밌게 잘 봤어요 다시 보고 싶은 극이네요
1193,5,tayyoun0***예매자,2022.01.03,조회 40,"공감 0
공감하기",흥겹고 즐거워서 매일 보고싶은 극,듣던 것처럼 너무 재미있는 극이었습니다! 배우님들이 연기도 노래도 너무 잘하셔서 좋았어요! 정말 경쾌하고 유쾌한 뮤지컬이었고 갓상블들이 너무 좋았어요!! 나이젤과 포샤의 러브라인도 귀여워서 잘 보고 나왔고 닉과 윌의 기싸움도 너무 웃겼어요 ㅋㅋ 그리고 윌 파워 넘버가 너무 좋아서 계속 생각나요 다시 보고싶어요!
1194,5,bini***예매자,2022.01.03,조회 33,"공감 0
공감하기",첫 썸씽로튼!,경수 배우님 보러 갔는데 넘버들이 너무 좋아서 또 보고싶은 작품이네요 재미있어요!!
1195,5,iuk1***예매자,2022.01.03,조회 30,"공감 0
공감하기",썸씽로튼 최고,연말과 어울리는 유쾌한 뮤지컬이야기!!!! 행복했어요
1196,5,midan***예매자,2022.01.03,조회 29,"공감 0
공감하기",너무 좋아 너무 좋아,뮤우지컬 너무 좋아ㅠㅠ
1197,5,tnfks0***예매자,2022.01.03,조회 39,"공감 0
공감하기",서경수는 무대를 찢어,다른 윌리엄은 상상이 안 될 정도로 진짜 완벽한 경윌
1198,5,ldyoun***예매자,2022.01.03,조회 28,"공감 0
공감하기",옴옴옴,"오믈릿!!
넘버 다 너무 좋고 재밌고
윌파워 넘넘 멋있어요&#129392;"
1199,5,gasdfg***예매자,2022.01.03,조회 29,"공감 0
공감하기",새해 첫 공연은 썸로로,엉엉엉
1200,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1201,5,pret***예매자,2022.01.03,조회 23,"공감 0
공감하기",썸씽로튼,"초연때 보고 재연 오기만을 기다렸습니다!
재밌어요:)"
1202,5,hyemi5***예매자,2022.01.03,조회 34,"공감 0
공감하기",뮤지컬을 잘 몰라도,"썸씽로튼에서 은근히 언급되는 뮤지컬들은 다 알 수 있어요..ㅋ
남경주배우님의 위키드 애드립 .. 너무 좋아요!!"
1203,5,pjs0***예매자,2022.01.03,조회 28,"공감 0
공감하기",가족들과 같이 보고 싶은 공연,배우들 모두 잘했고 웃음포인트도 많아서 좋았어요
1204,5,jiyun***예매자,2022.01.03,조회 23,"공감 0
공감하기",재밌었어요,재밌었어요!! 또 보러가고 싶어요!!
1205,5,ufo940***예매자,2022.01.03,조회 24,"공감 0
공감하기",별 다섯개 뮤지컬,유쾌하고 신나요
1206,5,jiyun***예매자,2022.01.03,조회 21,"공감 0
공감하기",재밌었어요,정말 재밌었어요!!! 강력 추천합니다!!
1207,5,ahs910***예매자,2022.01.03,조회 23,"공감 0
공감하기",웃느라 시간가는줄 모름,뮤지컬 많이 몰라도 됩니다 일단 한번 보세요 진짜 웃김
1208,5,toppass***예매자,2022.01.03,조회 25,"공감 0
공감하기",역시 썸씽로튼이 돌아왔다,초연 때도 재밌게 봤었는데 새로운 캐스팅도 신선하고 더 업그레이드 된 느낌!! 특히 앙상블 다들 엄청 잘하시더라구요~ 공연장 분위기랑도 잘 어울리고 전혀 지루하지 않게 즐기고 왔어요 연말 제대로 마무리할 수 있게 해준 최고의 뮤우~지컬이었습니다~!~!
1209,5,yoo***예매자,2022.01.03,조회 19,"공감 0
공감하기",와 진짜 짱잼,셰익스피어씨 싸람이 그러는거 아니야~~! 내 배꼽 도망감 낄낄
1210,5,98natalie1***예매자,2022.01.03,조회 23,"공감 0
공감하기",넘버맛집 연기맛집 썸로!,"힐링하고 싶으시면 썸씽로튼 강추합니다!
경수윌은 꼭 보세요!!!! 원영배우님도 너무 웃기고 ㅠㅠ
충닉 진짜 하찮고 귀여움 ㅠㅠ"
1211,5,k2l***예매자,2022.01.02,조회 31,"공감 0
공감하기",뮤 ~지컬이 궁금해 그럼 섬씽로튼를 봐야지,"많은 뮤지컬 넘버를 들으면서
내가 본 뮤지컬 편수를 세고있는 자신을 발견할것이다.

들을때 마다 즐겁다
그래 그 뮤 ~~~지컬들의 넘버와
섬씽로튼 뮤~~지컬넘버를 들으면 들을수록 중독된다

강추 강추"
1212,5,bsw4***,2022.01.02,조회 73,"공감 0
공감하기",재밌지만 한편으로는 아쉬운 작품..,"이전 썸씽로튼 국내 라이센스 초연 공연부터 봤습니다. 극 자체가 유쾌하고 가볍지만, 극의 전체를 끌고가는 주요 재미 포인트가 기존 작품 패러디라 이 부분이 뮤지컬을 자주 보지 않는 팬들에게는 어필이 될까하는 불안한 점이 있습니다. 세익스피어의 주요 작품 문구 등도 국내 번역되면서 기존의 개그 포인트를 살리기 어렵다는 점이 아쉽네요. 작품 연출자분들도 끊임없이 고민 중이실 거 같은데.. 기존 원작의 웃음포인트를 어느 정도까지 살려내면서 일반 대중에게 다가가느냐가 이 작품의 앞으로 계속되는 고민거리라고 생각합니다. 지붕 위 바이올린이나 웨스트사이드스토리, 코러스라인, 오클라호마 같은 작품을 일반인이 다 공감하기는 어려울 거 같아서 그렇습니다"
1213,5,tjrlghk***예매자,2022.01.02,조회 123,"공감 2
공감하기",뮤지컬을 처음 접하는 사람에게 추천해 주고 싶은 뮤지컬!,"한번 들으면 귓가에 맴도는 신나는 넘버들과 시간 가는줄 모르고 보게 되는 몰입도 최고의 뮤지컬!

웰컴 투 더 르네상스~
뮤~~~~ 지~~ 컬"
1214,5,jse0***예매자,2022.01.02,조회 40,"공감 0
공감하기",재밌어요,가볍게보기조음~~
1215,5,vl***예매자,2022.01.02,조회 50,"공감 0
공감하기",기대 이상으로 존잼,"솔직히 그냥 생각 없이 서경수 배우 보려고 예매했는데
너무 재미있고충주 배우의 익살도 너무 좋고
전체적으로 노래, 춤, 연기 다들 너무 잘 하셔서
인터때 또 예매했지요"
1216,5,jha***예매자,2022.02.28,조회 1742,"공감 5
공감하기",베스트뮤우지컬을 사랑 하는 사람들이 보면 좋은,"등장인물에 셰익스피어가 있던 것부터 너무 신선했는데 뮤우지컬 얘기라니 연뮤덕으로써 당연히 흥미로울 수 밖에 없는 스토리라서 너무 즐겁게 봤습니다
공연 내내 관객들의 웃음소리가 끊이지 않았고 배우분들 부터 오케스트라 분들까지 너무 열일해주셔서 보기 좋았어요"
1217,5,hej9***예매자,2022.01.02,조회 40,"공감 0
공감하기",재미있어요,진짜 꿀잼!!
